;contractID;symbol;expiration;strike;type;last;mark;bid;bid_size;ask;ask_size;volume;open_interest;date;implied_volatility;delta;gamma;theta;vega;rho;underlying;price_date
2117;AAPL270115P00090000;AAPL;15/01/2027;90;put;1.33;1.27;1.16;60;1.39;60;4;1556;12/03/2025;0.41083;-0.02282;0.00045;-0.00413;0.15962;-0.11488;AAPL;12/03/2025
2118;AAPL270115C00095000;AAPL;15/01/2027;95;call;128.55;129.5;127;101;132;101;3;10;12/03/2025;0.29422;0.99316;0.00022;-0.01143;0.05627;1.588;AAPL;12/03/2025
2119;AAPL270115P00095000;AAPL;15/01/2027;95;put;0;1.48;1.34;57;1.61;36;0;635;12/03/2025;0.40183;-0.02668;0.00052;-0.00456;0.18196;-0.13422;AAPL;12/03/2025
2120;AAPL270115C00100000;AAPL;15/01/2027;100;call;125.84;125;122.5;101;127.5;101;16;267;12/03/2025;0.29559;0.99006;0.0003;-0.01237;0.0782;1.65864;AAPL;12/03/2025
2121;AAPL270115P00100000;AAPL;15/01/2027;100;put;1.81;1.71;1.61;1;1.81;5;7;1367;12/03/2025;0.39299;-0.03093;0.0006;-0.005;0.20577;-0.15551;AAPL;12/03/2025
2122;AAPL270115C00105000;AAPL;15/01/2027;105;call;141.78;119.97;118;101;121.95;105;0;84;12/03/2025;0.01227;1;0;-0.0115;0;1.78991;AAPL;12/03/2025
2123;AAPL270115P00105000;AAPL;15/01/2027;105;put;0;1.98;1.86;9;2.09;9;0;2365;12/03/2025;0.38507;-0.03581;0.00069;-0.00547;0.23212;-0.18001;AAPL;12/03/2025
2124;AAPL270115C00110000;AAPL;15/01/2027;110;call;117.58;115.8;114;101;117.6;105;0;37;12/03/2025;0.26876;0.98814;0.00039;-0.01352;0.09116;1.82085;AAPL;12/03/2025
2125;AAPL270115P00110000;AAPL;15/01/2027;110;put;2.28;2.28;2.17;6;2.39;7;1;573;12/03/2025;0.37745;-0.04121;0.00079;-0.00596;0.26031;-0.20719;AAPL;12/03/2025
2126;AAPL270115C00115000;AAPL;15/01/2027;115;call;129.35;112;109.5;101;114.5;143;0;63;12/03/2025;0.31129;0.97137;0.00071;-0.01617;0.19296;1.82383;AAPL;12/03/2025
2127;AAPL270115P00115000;AAPL;15/01/2027;115;put;0;2.62;2.5;6;2.75;6;0;861;12/03/2025;0.37043;-0.04729;0.0009;-0.00646;0.29083;-0.23785;AAPL;12/03/2025
2128;AAPL270115C00120000;AAPL;15/01/2027;120;call;107;107.4;105;101;109.8;133;89;177;12/03/2025;0.29574;0.96952;0.00079;-0.01667;0.20329;1.90134;AAPL;12/03/2025
2129;AAPL270115P00120000;AAPL;15/01/2027;120;put;3.25;3;2.86;39;3.15;9;1;309;12/03/2025;0.36373;-0.054;0.00102;-0.00698;0.32326;-0.27176;AAPL;12/03/2025
2130;AAPL270115C00125000;AAPL;15/01/2027;125;call;104.21;103.5;101;102;106;102;3;166;12/03/2025;0.30961;0.95648;0.00101;-0.01859;0.27205;1.92108;AAPL;12/03/2025
2131;AAPL270115P00125000;AAPL;15/01/2027;125;put;3.55;3.42;3.3;59;3.55;9;1;522;12/03/2025;0.35717;-0.06133;0.00115;-0.00748;0.35733;-0.30888;AAPL;12/03/2025
2132;AAPL270115C00130000;AAPL;15/01/2027;130;call;108.85;98.95;97;102;100.9;119;0;289;12/03/2025;0.29544;0.95312;0.00112;-0.01913;0.28882;1.99169;AAPL;12/03/2025
2133;AAPL270115P00130000;AAPL;15/01/2027;130;put;3.9;3.95;3.8;54;4.1;9;25;5077;12/03/2025;0.3526;-0.07003;0.00129;-0.00809;0.39601;-0.3535;AAPL;12/03/2025
2134;AAPL270115C00135000;AAPL;15/01/2027;135;call;100;94.58;93;100;96.15;7;0;47;12/03/2025;0.28751;0.9468;0.00128;-0.01996;0.31947;2.04703;AAPL;12/03/2025
2135;AAPL270115P00135000;AAPL;15/01/2027;135;put;5;4.53;4.35;36;4.7;33;5;73;12/03/2025;0.34803;-0.07943;0.00144;-0.00867;0.43598;-0.4019;AAPL;12/03/2025
2136;AAPL270115C00140000;AAPL;15/01/2027;140;call;94.02;91.25;89;100;93.5;102;8;285;12/03/2025;0.30626;0.9269;0.00154;-0.02233;0.40929;2.02882;AAPL;12/03/2025
2137;AAPL270115P00140000;AAPL;15/01/2027;140;put;5.35;5.15;4.95;33;5.35;51;2;441;12/03/2025;0.34315;-0.08943;0.0016;-0.00922;0.47655;-0.45339;AAPL;12/03/2025
2138;AAPL270115C00145000;AAPL;15/01/2027;145;call;86.65;86.95;85;101;88.9;141;12;167;12/03/2025;0.29696;0.91906;0.00171;-0.02308;0.44224;2.07676;AAPL;12/03/2025
2139;AAPL270115P00145000;AAPL;15/01/2027;145;put;0;5.85;5.65;53;6.05;5;0;129;12/03/2025;0.33888;-0.10042;0.00176;-0.00977;0.51904;-0.51039;AAPL;12/03/2025
2140;AAPL270115C00150000;AAPL;15/01/2027;150;call;84.15;83.67;82.5;31;84.85;123;4;1355;12/03/2025;0.30778;0.90025;0.00193;-0.02504;0.51652;2.06199;AAPL;12/03/2025
2141;AAPL270115P00150000;AAPL;15/01/2027;150;put;6.83;6.62;6.45;5;6.8;9;19;948;12/03/2025;0.33476;-0.11223;0.00193;-0.01029;0.56245;-0.57194;AAPL;12/03/2025
2142;AAPL270115C00155000;AAPL;15/01/2027;155;call;87.75;79.55;78.15;114;80.95;100;0;194;12/03/2025;0.29986;0.88981;0.00213;-0.02582;0.55513;2.09617;AAPL;12/03/2025
2143;AAPL270115P00155000;AAPL;15/01/2027;155;put;0;7.47;7.25;32;7.7;9;0;88;12/03/2025;0.33095;-0.12494;0.00211;-0.01079;0.60677;-0.63859;AAPL;12/03/2025
2144;AAPL270115C00160000;AAPL;15/01/2027;160;call;79.99;76.1;74.95;29;77.25;117;0;183;12/03/2025;0.30245;0.87312;0.00233;-0.02721;0.61332;2.09303;AAPL;12/03/2025
2145;AAPL270115P00160000;AAPL;15/01/2027;160;put;8.7;8.4;8.2;20;8.6;13;40;1833;12/03/2025;0.32729;-0.1385;0.00229;-0.01126;0.65147;-0.71004;AAPL;12/03/2025
2146;AAPL270115C00165000;AAPL;15/01/2027;165;call;88.05;71.78;70.05;107;73.5;82;0;185;12/03/2025;0.28979;0.86332;0.00256;-0.02759;0.64561;2.13352;AAPL;12/03/2025
2147;AAPL270115P00165000;AAPL;15/01/2027;165;put;0;9.43;9.2;23;9.65;45;0;1462;12/03/2025;0.32409;-0.15301;0.00247;-0.01169;0.69663;-0.78724;AAPL;12/03/2025
2148;AAPL270115C00170000;AAPL;15/01/2027;170;call;69.6;68.25;66.15;131;70.35;141;13;285;12/03/2025;0.28858;0.84666;0.00278;-0.02863;0.69761;2.13195;AAPL;12/03/2025
2149;AAPL270115P00170000;AAPL;15/01/2027;170;put;10.85;10.5;10.3;5;10.7;21;12;886;12/03/2025;0.32043;-0.1681;0.00266;-0.01204;0.74075;-0.86749;AAPL;12/03/2025
2150;AAPL270115C00175000;AAPL;15/01/2027;175;call;64.43;65.4;63.8;90;67;144;14;2039;12/03/2025;0.29498;0.82544;0.00296;-0.03009;0.75883;2.09968;AAPL;12/03/2025
2151;AAPL270115P00175000;AAPL;15/01/2027;175;put;11.7;11.7;11.45;33;11.95;9;83;631;12/03/2025;0.31739;-0.18417;0.00284;-0.01235;0.78485;-0.95399;AAPL;12/03/2025
2152;AAPL270115C00180000;AAPL;15/01/2027;180;call;64.49;61.55;60;117;63.1;99;1;362;12/03/2025;0.28675;0.81045;0.0032;-0.03056;0.79896;2.11075;AAPL;12/03/2025
2153;AAPL270115P00180000;AAPL;15/01/2027;180;put;13.3;12.93;12.75;35;13.1;1;8;2324;12/03/2025;0.31373;-0.20074;0.00303;-0.01255;0.8273;-1.04303;AAPL;12/03/2025
2154;AAPL270115C00185000;AAPL;15/01/2027;185;call;58;58.42;56.55;118;60.3;144;7;169;12/03/2025;0.28659;0.79087;0.0034;-0.03145;0.84769;2.09011;AAPL;12/03/2025
2155;AAPL270115P00185000;AAPL;15/01/2027;185;put;14.75;14.4;14.15;20;14.65;16;572;1174;12/03/2025;0.3119;-0.21865;0.00321;-0.01279;0.86994;-1.14183;AAPL;12/03/2025
2156;AAPL270115C00190000;AAPL;15/01/2027;190;call;54.16;54.75;53.85;91;55.65;9;5;342;12/03/2025;0.27912;0.77353;0.00366;-0.03179;0.88756;2.08832;AAPL;12/03/2025
2157;AAPL270115P00190000;AAPL;15/01/2027;190;put;16.27;15.9;15.65;9;16.15;9;11;3775;12/03/2025;0.30946;-0.23695;0.00338;-0.01291;0.91022;-1.24294;AAPL;12/03/2025
2158;AAPL270115C00195000;AAPL;15/01/2027;195;call;53.36;51.95;50.55;129;53.35;75;3;246;12/03/2025;0.28034;0.75198;0.00383;-0.0326;0.93302;2.05372;AAPL;12/03/2025
2159;AAPL270115P00195000;AAPL;15/01/2027;195;put;17.95;17.5;17.2;56;17.8;9;4;1440;12/03/2025;0.30717;-0.25587;0.00355;-0.01295;0.94848;-1.34847;AAPL;12/03/2025
2160;AAPL270115C00200000;AAPL;15/01/2027;200;call;48.31;49.2;48.05;38;50.35;75;87;1147;12/03/2025;0.2808;0.73035;0.00399;-0.03326;0.97427;2.01783;AAPL;12/03/2025
2161;AAPL270115P00200000;AAPL;15/01/2027;200;put;19.87;19.25;18.95;49;19.55;5;42;10923;12/03/2025;0.30534;-0.2754;0.00371;-0.01293;0.98454;-1.45899;AAPL;12/03/2025
2162;AAPL270115C00210000;AAPL;15/01/2027;210;call;42.8;43.33;42.1;71;44.55;76;14;704;12/03/2025;0.2747;0.68738;0.00437;-0.03383;1.04402;1.95399;AAPL;12/03/2025
2163;AAPL270115P00210000;AAPL;15/01/2027;210;put;23.67;23.07;22.75;53;23.4;5;4;3190;12/03/2025;0.30199;-0.31572;0.00399;-0.01262;1.04844;-1.69097;AAPL;12/03/2025
2164;AAPL270115C00220000;AAPL;15/01/2027;220;call;37.38;37.92;36.15;118;39.7;138;216;1975;12/03/2025;0.26922;0.64196;0.0047;-0.03401;1.10101;1.87194;AAPL;12/03/2025
2165;AAPL270115P00220000;AAPL;15/01/2027;220;put;28;27.48;27.15;14;27.8;5;54;3627;12/03/2025;0.30047;-0.35714;0.00421;-0.01207;1.10003;-1.93823;AAPL;12/03/2025
2166;AAPL270115C00230000;AAPL;15/01/2027;230;call;32.34;33.38;32;67;34.75;131;163;5431;12/03/2025;0.26784;0.59544;0.00491;-0.03407;1.14246;1.76938;AAPL;12/03/2025
2167;AAPL270115P00230000;AAPL;15/01/2027;230;put;33.2;32.38;32.05;26;32.7;5;3;768;12/03/2025;0.29986;-0.39861;0.00437;-0.01122;1.13809;-2.19493;AAPL;12/03/2025
2168;AAPL270115C00240000;AAPL;15/01/2027;240;call;28.25;28.58;28.3;5;28.85;9;89;2442;12/03/2025;0.26053;0.54698;0.00516;-0.03327;1.16812;1.66399;AAPL;12/03/2025
2169;AAPL270115P00240000;AAPL;15/01/2027;240;put;38.6;37.83;37.4;45;38.25;5;6;946;12/03/2025;0.30062;-0.43914;0.00445;-0.01014;1.16257;-2.45791;AAPL;12/03/2025
2170;AAPL270115C00250000;AAPL;15/01/2027;250;call;24.7;24.35;23.75;45;24.95;21;326;4376;12/03/2025;0.25473;0.49794;0.00531;-0.03216;1.17627;1.54561;AAPL;12/03/2025
2171;AAPL270115P00250000;AAPL;15/01/2027;250;put;45.75;44.67;43.45;10;45.9;100;2;2845;12/03/2025;0.31022;-0.47432;0.00435;-0.00951;1.17385;-2.72538;AAPL;12/03/2025
2172;AAPL270115C00260000;AAPL;15/01/2027;260;call;20.55;20.65;20;73;21.3;21;256;4081;12/03/2025;0.25016;0.44951;0.00537;-0.03077;1.16685;1.41965;AAPL;12/03/2025
2173;AAPL270115P00260000;AAPL;15/01/2027;260;put;51.36;50.4;49.25;115;51.55;35;21;1069;12/03/2025;0.30733;-0.5131;0.0044;-0.00762;1.17565;-2.98644;AAPL;12/03/2025
2174;AAPL270115C00270000;AAPL;15/01/2027;270;call;17.55;17.85;17.5;18;18.2;21;126;2297;12/03/2025;0.24986;0.4057;0.00526;-0.02952;1.14327;1.29601;AAPL;12/03/2025
2175;AAPL270115P00270000;AAPL;15/01/2027;270;put;57.3;58.12;56.25;127;60;110;83;1016;12/03/2025;0.31891;-0.54113;0.00422;-0.00686;1.17003;-3.24137;AAPL;12/03/2025
2176;AAPL270115C00280000;AAPL;15/01/2027;280;call;14.73;15.07;14.75;18;15.4;24;70;6059;12/03/2025;0.24681;0.3616;0.00515;-0.02775;1.10477;1.17053;AAPL;12/03/2025
2177;AAPL270115P00280000;AAPL;15/01/2027;280;put;65.35;66;64.95;90;67.05;109;19;550;12/03/2025;0.32973;-0.56615;0.00405;-0.00597;1.16008;-3.48728;AAPL;12/03/2025
2178;AAPL270115C00290000;AAPL;15/01/2027;290;call;12.4;12.65;12.35;21;12.95;9;27;1370;12/03/2025;0.24391;0.31981;0.00497;-0.02581;1.05417;1.0478;AAPL;12/03/2025
2179;AAPL270115P00290000;AAPL;15/01/2027;290;put;74.5;74.95;73.4;108;76.5;110;2;492;12/03/2025;0.34787;-0.58244;0.00381;-0.00582;1.15108;-3.71764;AAPL;12/03/2025
2180;AAPL270115C00300000;AAPL;15/01/2027;300;call;10.4;10.68;10.5;3;10.85;9;191;7752;12/03/2025;0.24239;0.28225;0.00473;-0.02392;0.99639;0.93377;AAPL;12/03/2025
2181;AAPL270115P00300000;AAPL;15/01/2027;300;put;84.25;83.5;81.3;136;85.7;100;20;451;12/03/2025;0.36113;-0.59943;0.00363;-0.00519;1.13956;-3.94366;AAPL;12/03/2025
2182;AAPL270115C00310000;AAPL;15/01/2027;310;call;8.68;8.88;8.65;9;9.1;7;61;843;12/03/2025;0.23995;0.24638;0.00446;-0.02184;0.92972;0.82319;AAPL;12/03/2025
2183;AAPL270115P00310000;AAPL;15/01/2027;310;put;0;93;90.5;101;95.5;101;0;3;12/03/2025;0.38141;-0.60832;0.00342;-0.00536;1.13266;-4.15456;AAPL;12/03/2025
2184;AAPL270115C00320000;AAPL;15/01/2027;320;call;7.22;7.4;7.2;5;7.6;10;25;7621;12/03/2025;0.23827;0.21445;0.00415;-0.01985;0.86024;0.72253;AAPL;12/03/2025
2185;AAPL270115P00320000;AAPL;15/01/2027;320;put;0;103;100.5;101;105.5;101;0;125;12/03/2025;0.40519;-0.61221;0.00321;-0.00597;1.12944;-4.35491;AAPL;12/03/2025
2186;AAPL270115C00330000;AAPL;15/01/2027;330;call;6.15;6.15;5.95;22;6.35;11;39;2895;12/03/2025;0.23675;0.18569;0.00383;-0.0179;0.78886;0.63042;AAPL;12/03/2025
2187;AAPL270115P00330000;AAPL;15/01/2027;330;put;0;113;110.5;101;115.5;101;0;0;12/03/2025;0.42805;-0.61506;0.00303;-0.00655;1.12702;-4.55096;AAPL;12/03/2025
2188;AAPL270115C00340000;AAPL;15/01/2027;340;call;5.15;5.15;4.95;5;5.35;6;163;842;12/03/2025;0.23614;0.16107;0.00351;-0.01616;0.72053;0.55024;AAPL;12/03/2025
2189;AAPL270115P00340000;AAPL;15/01/2027;340;put;0;123;120.5;101;125.5;101;0;2;12/03/2025;0.45016;-0.61702;0.00288;-0.00711;1.12531;-4.74352;AAPL;12/03/2025
2190;AAPL270115C00350000;AAPL;15/01/2027;350;call;4.2;4.28;4.1;5;4.45;7;121;1127;12/03/2025;0.23522;0.13877;0.00319;-0.01445;0.65235;0.47693;AAPL;12/03/2025
2191;AAPL270115P00350000;AAPL;15/01/2027;350;put;134;133;130.5;101;135.5;101;1;14;12/03/2025;0.4715;-0.61833;0.00274;-0.00763;1.12416;-4.93332;AAPL;12/03/2025
2192;AAPL270115C00360000;AAPL;15/01/2027;360;call;3.55;3.58;3.4;42;3.75;20;138;506;12/03/2025;0.23477;0.11962;0.00288;-0.0129;0.5885;0.41324;AAPL;12/03/2025
2193;AAPL270115P00360000;AAPL;15/01/2027;360;put;0;143;140.5;101;145.5;101;0;0;12/03/2025;0.49223;-0.61904;0.00263;-0.00813;1.12353;-5.12079;AAPL;12/03/2025
2194;AAPL270115C00370000;AAPL;15/01/2027;370;call;2.97;3.04;2.89;8;3.2;15;29;281;12/03/2025;0.23538;0.10407;0.0026;-0.01162;0.53271;0.36091;AAPL;12/03/2025
2195;AAPL270115P00370000;AAPL;15/01/2027;370;put;0;153;150.5;101;155.5;101;0;0;12/03/2025;0.5125;-0.61917;0.00252;-0.00862;1.12341;-5.30622;AAPL;12/03/2025
2196;AAPL270115C00380000;AAPL;15/01/2027;380;call;2.56;2.58;2.44;9;2.71;6;13;666;12/03/2025;0.23599;0.09049;0.00234;-0.01044;0.48073;0.31491;AAPL;12/03/2025
2197;AAPL270115P00380000;AAPL;15/01/2027;380;put;0;163;160.5;101;165.5;101;0;0;12/03/2025;0.53201;-0.61907;0.00243;-0.00907;1.1235;-5.49025;AAPL;12/03/2025
2198;AAPL270115C00390000;AAPL;15/01/2027;390;call;2.61;2.21;2.1;2;2.32;5;0;333;12/03/2025;0.2369;0.07897;0.00211;-0.0094;0.43406;0.27565;AAPL;12/03/2025
2199;AAPL270115P00390000;AAPL;15/01/2027;390;put;0;173;170.5;101;175.5;101;0;0;12/03/2025;0.55122;-0.61849;0.00235;-0.00952;1.12402;-5.67275;AAPL;12/03/2025
2200;AAPL270115C00400000;AAPL;15/01/2027;400;call;1.83;1.89;1.78;1;2;5;30;1013;12/03/2025;0.23781;0.06894;0.00189;-0.00845;0.39127;0.24131;AAPL;12/03/2025
2201;AAPL270115P00400000;AAPL;15/01/2027;400;put;0;183;180.5;101;185.5;101;0;0;12/03/2025;0.56982;-0.61772;0.00227;-0.00993;1.12469;-5.85421;AAPL;12/03/2025
2202;AAPL270115C00410000;AAPL;15/01/2027;410;call;1.59;1.62;1.51;10;1.73;5;1;671;12/03/2025;0.23873;0.06022;0.0017;-0.0076;0.35225;0.21133;AAPL;12/03/2025
2203;AAPL270115P00410000;AAPL;15/01/2027;410;put;0;193;190.5;101;195.5;101;0;0;12/03/2025;0.58811;-0.61662;0.0022;-0.01034;1.12566;-6.03457;AAPL;12/03/2025
2204;AAPL270115C00420000;AAPL;15/01/2027;420;call;1.38;1.44;1.36;4;1.52;5;87;3234;12/03/2025;0.24102;0.05384;0.00154;-0.00698;0.32253;0.18918;AAPL;12/03/2025
2205;AAPL270115P00420000;AAPL;15/01/2027;420;put;0;203;200.5;101;205.5;101;0;0;12/03/2025;0.60595;-0.61535;0.00214;-0.01073;1.12677;-6.21412;AAPL;12/03/2025
2206;AAPL270115C00430000;AAPL;15/01/2027;430;call;1.21;1.23;1.09;30;1.37;48;33;351;12/03/2025;0.24163;0.04692;0.00138;-0.00624;0.28904;0.16527;AAPL;12/03/2025
2207;AAPL270115P00430000;AAPL;15/01/2027;430;put;0;213;210.5;101;215.5;101;0;0;12/03/2025;0.62332;-0.61394;0.00208;-0.01109;1.12798;-6.39297;AAPL;12/03/2025
2208;AAPL270115C00440000;AAPL;15/01/2027;440;call;1.2;1.08;0.98;1;1.18;1;0;366;12/03/2025;0.24315;0.0416;0.00124;-0.00567;0.26228;0.14673;AAPL;12/03/2025
2209;AAPL270115P00440000;AAPL;15/01/2027;440;put;0;223;220.5;101;225.5;6;0;0;12/03/2025;0.6404;-0.61233;0.00203;-0.01144;1.12934;-6.57114;AAPL;12/03/2025
2210;AAPL270115C00450000;AAPL;15/01/2027;450;call;0.95;0.99;0.9;30;1.08;54;393;10171;12/03/2025;0.24635;0.03813;0.00114;-0.00533;0.2444;0.13452;AAPL;12/03/2025
2211;AAPL270115P00450000;AAPL;15/01/2027;450;put;0;233;230.5;1;235.5;1;0;0;12/03/2025;0.65732;-0.61046;0.00198;-0.01179;1.1309;-6.74861;AAPL;12/03/2025
2212;AAPL270617C00050000;AAPL;17/06/2027;50;call;176.25;170.25;168;1;172.5;1;0;24;12/03/2025;0.01492;1;0;-0.00538;0;1.02701;AAPL;12/03/2025
2213;AAPL270617P00050000;AAPL;17/06/2027;50;put;0.42;0.42;0.35;4;0.5;10;4;115;12/03/2025;0.48994;-0.00635;0.00011;-0.00152;0.0584;-0.04074;AAPL;12/03/2025
2214;AAPL270617C00055000;AAPL;17/06/2027;55;call;174.16;166;163.5;1;168.5;101;0;0;12/03/2025;0.01447;1;0;-0.00591;0;1.12971;AAPL;12/03/2025
2215;AAPL270617P00055000;AAPL;17/06/2027;55;put;0;0.6;0.29;69;0.91;100;0;0;12/03/2025;0.48644;-0.00879;0.00015;-0.00199;0.07773;-0.05678;AAPL;12/03/2025
2216;AAPL270617C00060000;AAPL;17/06/2027;60;call;167.72;161.5;159;101;164;101;0;2;12/03/2025;0.01402;1;0;-0.00645;0;1.23241;AAPL;12/03/2025
2217;AAPL270617P00060000;AAPL;17/06/2027;60;put;0;0.7;0.38;62;1.01;100;0;0;12/03/2025;0.47013;-0.01047;0.00018;-0.00222;0.09062;-0.06735;AAPL;12/03/2025
2218;AAPL270617C00065000;AAPL;17/06/2027;65;call;163.47;157;154.5;101;159.5;101;0;12;12/03/2025;0.01358;1;0;-0.00699;0;1.33511;AAPL;12/03/2025
2219;AAPL270617P00065000;AAPL;17/06/2027;65;put;0;0.8;0.49;48;1.11;100;0;5;12/03/2025;0.45397;-0.01225;0.00021;-0.00244;0.10383;-0.07835;AAPL;12/03/2025
2220;AAPL270617C00070000;AAPL;17/06/2027;70;call;0;152.5;150;101;155;101;0;0;12/03/2025;0.01313;1;0;-0.00753;0;1.43782;AAPL;12/03/2025
2221;AAPL270617P00070000;AAPL;17/06/2027;70;put;0.86;0.8;0.61;31;1;1;3;7;12/03/2025;0.42927;-0.01302;0.00024;-0.00241;0.10945;-0.0821;AAPL;12/03/2025
2222;AAPL270617C00075000;AAPL;17/06/2027;75;call;146.5;148;145.5;101;150.5;101;3;11;12/03/2025;0.01268;1;0;-0.00807;0;1.54052;AAPL;12/03/2025
2223;AAPL270617P00075000;AAPL;17/06/2027;75;put;0.98;0.98;0.77;29;1.19;9;1;51;12/03/2025;0.42119;-0.01588;0.00029;-0.00278;0.12992;-0.10029;AAPL;12/03/2025
2224;AAPL270617C00080000;AAPL;17/06/2027;80;call;144.35;143.75;141.5;101;146;106;3;200;12/03/2025;0.01224;1;0;-0.0086;0;1.64322;AAPL;12/03/2025
2225;AAPL270617P00080000;AAPL;17/06/2027;80;put;1.26;1.23;0.94;36;1.53;54;4;25;12/03/2025;0.41647;-0.01962;0.00035;-0.00327;0.15561;-0.12437;AAPL;12/03/2025
2226;AAPL270617C00085000;AAPL;17/06/2027;85;call;160.11;139.5;137;101;142;101;0;8;12/03/2025;0.01179;1;0;-0.00914;0;1.74592;AAPL;12/03/2025
2227;AAPL270617P00085000;AAPL;17/06/2027;85;put;1.52;1.43;1.12;47;1.73;30;1;7;12/03/2025;0.40687;-0.02293;0.00041;-0.00361;0.17753;-0.14517;AAPL;12/03/2025
2228;AAPL270617C00090000;AAPL;17/06/2027;90;call;133.55;135;132.5;101;137.5;101;5;9;12/03/2025;0.01134;1;0;-0.00968;0;1.84862;AAPL;12/03/2025
2229;AAPL270617P00090000;AAPL;17/06/2027;90;put;1.62;1.66;1.33;50;1.98;19;6;10;12/03/2025;0.39802;-0.02667;0.00047;-0.00397;0.20151;-0.16872;AAPL;12/03/2025
2230;AAPL270617C00095000;AAPL;17/06/2027;95;call;141.32;130.5;128;106;133;106;0;12;12/03/2025;0.0109;1;0;-0.01022;0;1.95132;AAPL;12/03/2025
2231;AAPL270617P00095000;AAPL;17/06/2027;95;put;1.85;1.99;1.57;60;2.41;93;3;6;12/03/2025;0.39299;-0.0316;0.00055;-0.00446;0.23198;-0.20041;AAPL;12/03/2025
2232;AAPL270617C00100000;AAPL;17/06/2027;100;call;125.41;126.5;124;101;129;101;2;66;12/03/2025;0.24909;0.99405;0.00021;-0.01141;0.05512;2.02081;AAPL;12/03/2025
2233;AAPL270617P00100000;AAPL;17/06/2027;100;put;2.4;2.12;1.85;61;2.4;1;1;337;12/03/2025;0.37882;-0.03471;0.00062;-0.0046;0.25066;-0.21872;AAPL;12/03/2025
2234;AAPL270617C00105000;AAPL;17/06/2027;105;call;0;122;119.5;101;124.5;101;0;0;12/03/2025;0.24147;0.99283;0.00025;-0.01203;0.06501;2.11676;AAPL;12/03/2025
2235;AAPL270617P00105000;AAPL;17/06/2027;105;put;2.5;2.71;2.17;64;3.25;100;1;1;12/03/2025;0.3811;-0.04243;0.00073;-0.00539;0.29524;-0.26997;AAPL;12/03/2025
2236;AAPL270617C00110000;AAPL;17/06/2027;110;call;122;118;115.5;101;120.5;101;1;11;12/03/2025;0.2776;0.98075;0.00052;-0.01382;0.1531;2.14802;AAPL;12/03/2025
2237;AAPL270617P00110000;AAPL;17/06/2027;110;put;2.97;2.75;2.53;57;2.97;1;2;5;12/03/2025;0.36373;-0.04516;0.0008;-0.00534;0.31046;-0.28435;AAPL;12/03/2025
2238;AAPL270617C00115000;AAPL;17/06/2027;115;call;113.5;113.47;111.5;106;115.45;105;1;33;12/03/2025;0.26358;0.97961;0.00057;-0.01432;0.16072;2.24505;AAPL;12/03/2025
2239;AAPL270617P00115000;AAPL;17/06/2027;115;put;3.3;3.46;2.93;74;4;10;5;4;12/03/2025;0.36647;-0.05429;0.00092;-0.00616;0.35963;-0.3453;AAPL;12/03/2025
2240;AAPL270617C00120000;AAPL;17/06/2027;120;call;110.9;109.17;107;106;111.35;105;0;18;12/03/2025;0.26266;0.97405;0.0007;-0.01525;0.19695;2.31511;AAPL;12/03/2025
2241;AAPL270617P00120000;AAPL;17/06/2027;120;put;3.95;3.65;3.35;96;3.95;1;1;363;12/03/2025;0.35351;-0.05896;0.00102;-0.00625;0.38378;-0.37261;AAPL;12/03/2025
2242;AAPL270617C00125000;AAPL;17/06/2027;125;call;104.28;105.47;103;101;107.95;105;6;96;12/03/2025;0.28263;0.95904;0.00095;-0.01708;0.28693;2.32519;AAPL;12/03/2025
2243;AAPL270617P00125000;AAPL;17/06/2027;125;put;0;4.12;3.9;82;4.35;16;0;15;12/03/2025;0.34742;-0.06633;0.00114;-0.00664;0.42069;-0.41944;AAPL;12/03/2025
2244;AAPL270617C00130000;AAPL;17/06/2027;130;call;100.35;101.05;99;106;103.1;7;5;16;12/03/2025;0.27181;0.9551;0.00107;-0.01768;0.30904;2.40589;AAPL;12/03/2025
2245;AAPL270617P00130000;AAPL;17/06/2027;130;put;0;4.75;4.55;52;4.95;9;0;15;12/03/2025;0.34406;-0.07529;0.00126;-0.00714;0.46367;-0.47766;AAPL;12/03/2025
2246;AAPL270617C00135000;AAPL;17/06/2027;135;call;101.6;97.5;95;101;100;101;0;57;12/03/2025;0.28492;0.93939;0.00129;-0.01937;0.39216;2.40916;AAPL;12/03/2025
2247;AAPL270617P00135000;AAPL;17/06/2027;135;put;5.67;5.35;5.1;82;5.6;8;7;320;12/03/2025;0.33918;-0.08428;0.0014;-0.00755;0.50498;-0.53561;AAPL;12/03/2025
2248;AAPL270617C00140000;AAPL;17/06/2027;140;call;98;94.25;92;105;96.5;101;0;40;12/03/2025;0.29894;0.92172;0.0015;-0.02118;0.47762;2.3959;AAPL;12/03/2025
2249;AAPL270617P00140000;AAPL;17/06/2027;140;put;6.48;7.07;5.8;78;8.35;116;3;41;12/03/2025;0.35321;-0.10124;0.00154;-0.00891;0.57838;-0.65792;AAPL;12/03/2025
2250;AAPL270617C00145000;AAPL;17/06/2027;145;call;90.5;89.5;87.5;118;91.5;81;5;59;12/03/2025;0.27897;0.91976;0.00164;-0.02127;0.48665;2.49385;AAPL;12/03/2025
2251;AAPL270617P00145000;AAPL;17/06/2027;145;put;7.25;7.9;6.65;52;9.15;105;5;17;12/03/2025;0.34909;-0.1119;0.00167;-0.0093;0.6217;-0.72901;AAPL;12/03/2025
